,TIME,GEO,ICCS,UNIT,Value
3085,2014,Italy,Intentional homicide,Per hundred thousand inhabitants,0.78
3086,2014,Italy,Assault,Number,66178.0
3087,2014,Italy,Assault,Per hundred thousand inhabitants,108.88
3088,2014,Italy,Sexual violence,Number,
3089,2014,Italy,Sexual violence,Per hundred thousand inhabitants,
3090,2014,Italy,Rape,Number,
3091,2014,Italy,Rape,Per hundred thousand inhabitants,
3092,2014,Italy,Sexual assault,Number,4257.0
3093,2014,Italy,Sexual assault,Per hundred thousand inhabitants,7.0
3094,2014,Italy,Theft,Number,1298218.0
3095,2014,Italy,Theft,Per hundred thousand inhabitants,2135.84
3096,2014,Cyprus,Intentional homicide,Number,10.0
3097,2014,Cyprus,Intentional homicide,Per hundred thousand inhabitants,1.17
3098,2014,Cyprus,Assault,Number,134.0
3099,2014,Cyprus,Assault,Per hundred thousand inhabitants,15.62
3100,2014,Cyprus,Sexual violence,Number,51.0
3101,2014,Cyprus,Sexual violence,Per hundred thousand inhabitants,5.94
3102,2014,Cyprus,Rape,Number,14.0
3103,2014,Cyprus,Rape,Per hundred thousand inhabitants,1.63
3104,2014,Cyprus,Sexual assault,Number,37.0
3105,2014,Cyprus,Sexual assault,Per hundred thousand inhabitants,4.31
3106,2014,Cyprus,Theft,Number,2153.0
3107,2014,Cyprus,Theft,Per hundred thousand inhabitants,250.93
3108,2014,Latvia,Intentional homicide,Number,77.0
3109,2014,Latvia,Intentional homicide,Per hundred thousand inhabitants,3.85
3110,2014,Latvia,Assault,Number,569.0
3111,2014,Latvia,Assault,Per hundred thousand inhabitants,28.43
3112,2014,Latvia,Sexual violence,Number,444.0
3113,2014,Latvia,Sexual violence,Per hundred thousand inhabitants,22.18
3114,2014,Latvia,Rape,Number,75.0
3115,2014,Latvia,Rape,Per hundred thousand inhabitants,3.75
3116,2014,Latvia,Sexual assault,Number,369.0
3117,2014,Latvia,Sexual assault,Per hundred thousand inhabitants,18.44
3118,2014,Latvia,Theft,Number,21901.0
3119,2014,Latvia,Theft,Per hundred thousand inhabitants,1094.25
3120,2014,Lithuania,Intentional homicide,Number,155.0
3121,2014,Lithuania,Intentional homicide,Per hundred thousand inhabitants,5.27
3122,2014,Lithuania,Assault,Number,204.0
3123,2014,Lithuania,Assault,Per hundred thousand inhabitants,6.93
3124,2014,Lithuania,Sexual violence,Number,401.0
3125,2014,Lithuania,Sexual violence,Per hundred thousand inhabitants,13.62
3126,2014,Lithuania,Rape,Number,158.0
3127,2014,Lithuania,Rape,Per hundred thousand inhabitants,5.37
3128,2014,Lithuania,Sexual assault,Number,243.0
3129,2014,Lithuania,Sexual assault,Per hundred thousand inhabitants,8.26
3130,2014,Lithuania,Theft,Number,22801.0
3131,2014,Lithuania,Theft,Per hundred thousand inhabitants,774.63
3132,2014,Luxembourg,Intentional homicide,Number,4.0
3133,2014,Luxembourg,Intentional homicide,Per hundred thousand inhabitants,0.73
3134,2014,Luxembourg,Assault,Number,3187.0
3135,2014,Luxembourg,Assault,Per hundred thousand inhabitants,579.79
3136,2014,Luxembourg,Sexual violence,Number,435.0
3137,2014,Luxembourg,Sexual violence,Per hundred thousand inhabitants,79.14
3138,2014,Luxembourg,Rape,Number,73.0
3139,2014,Luxembourg,Rape,Per hundred thousand inhabitants,13.28
3140,2014,Luxembourg,Sexual assault,Number,362.0
3141,2014,Luxembourg,Sexual assault,Per hundred thousand inhabitants,65.86
3142,2014,Luxembourg,Theft,Number,10624.0
3143,2014,Luxembourg,Theft,Per hundred thousand inhabitants,1932.76
3144,2014,Hungary,Intentional homicide,Number,129.0
3145,2014,Hungary,Intentional homicide,Per hundred thousand inhabitants,1.31
3146,2014,Hungary,Assault,Number,13475.0
3147,2014,Hungary,Assault,Per hundred thousand inhabitants,136.42
3148,2014,Hungary,Sexual violence,Number,545.0
3149,2014,Hungary,Sexual violence,Per hundred thousand inhabitants,5.52
3150,2014,Hungary,Rape,Number,318.0
3151,2014,Hungary,Rape,Per hundred thousand inhabitants,3.22
3152,2014,Hungary,Sexual assault,Number,227.0
3153,2014,Hungary,Sexual assault,Per hundred thousand inhabitants,2.3
3154,2014,Hungary,Theft,Number,111742.0
3155,2014,Hungary,Theft,Per hundred thousand inhabitants,1131.29
3156,2014,Malta,Intentional homicide,Number,6.0
3157,2014,Malta,Intentional homicide,Per hundred thousand inhabitants,1.41
3158,2014,Malta,Assault,Number,160.0
3159,2014,Malta,Assault,Per hundred thousand inhabitants,37.61
3160,2014,Malta,Sexual violence,Number,77.0
3161,2014,Malta,Sexual violence,Per hundred thousand inhabitants,18.1
3162,2014,Malta,Rape,Number,11.0
3163,2014,Malta,Rape,Per hundred thousand inhabitants,2.59
3164,2014,Malta,Sexual assault,Number,66.0
3165,2014,Malta,Sexual assault,Per hundred thousand inhabitants,15.52
3166,2014,Malta,Theft,Number,8440.0
3167,2014,Malta,Theft,Per hundred thousand inhabitants,1984.09
3168,2014,Netherlands,Intentional homicide,Number,
3169,2014,Netherlands,Intentional homicide,Per hundred thousand inhabitants,
3170,2014,Netherlands,Assault,Number,50335.0
3171,2014,Netherlands,Assault,Per hundred thousand inhabitants,299.09
3172,2014,Netherlands,Sexual violence,Number,7870.0
3173,2014,Netherlands,Sexual violence,Per hundred thousand inhabitants,46.76
3174,2014,Netherlands,Rape,Number,1175.0
3175,2014,Netherlands,Rape,Per hundred thousand inhabitants,6.98
3176,2014,Netherlands,Sexual assault,Number,6695.0
3177,2014,Netherlands,Sexual assault,Per hundred thousand inhabitants,39.78
3178,2014,Netherlands,Theft,Number,606420.0
3179,2014,Netherlands,Theft,Per hundred thousand inhabitants,3603.36
3180,2014,Austria,Intentional homicide,Number,40.0
3181,2014,Austria,Intentional homicide,Per hundred thousand inhabitants,0.47
3182,2014,Austria,Assault,Number,3640.0
3183,2014,Austria,Assault,Per hundred thousand inhabitants,42.79
3184,2014,Austria,Sexual violence,Number,4216.0
3185,2014,Austria,Sexual violence,Per hundred thousand inhabitants,49.56
3186,2014,Austria,Rape,Number,839.0
3187,2014,Austria,Rape,Per hundred thousand inhabitants,9.86
3188,2014,Austria,Sexual assault,Number,3377.0
3189,2014,Austria,Sexual assault,Per hundred thousand inhabitants,39.7
3190,2014,Austria,Theft,Number,148263.0
3191,2014,Austria,Theft,Per hundred thousand inhabitants,1742.86
3192,2014,Poland,Intentional homicide,Number,283.0
3193,2014,Poland,Intentional homicide,Per hundred thousand inhabitants,0.74
3194,2014,Poland,Assault,Number,7128.0
3195,2014,Poland,Assault,Per hundred thousand inhabitants,18.75
3196,2014,Poland,Sexual violence,Number,2810.0
3197,2014,Poland,Sexual violence,Per hundred thousand inhabitants,7.39
3198,2014,Poland,Rape,Number,1893.0
3199,2014,Poland,Rape,Per hundred thousand inhabitants,4.98
3200,2014,Poland,Sexual assault,Number,917.0
3201,2014,Poland,Sexual assault,Per hundred thousand inhabitants,2.41
3202,2014,Poland,Theft,Number,180895.0
3203,2014,Poland,Theft,Per hundred thousand inhabitants,475.82
3204,2014,Portugal,Intentional homicide,Number,92.0
3205,2014,Portugal,Intentional homicide,Per hundred thousand inhabitants,0.88
3206,2014,Portugal,Assault,Number,24869.0
3207,2014,Portugal,Assault,Per hundred thousand inhabitants,238.5
3208,2014,Portugal,Sexual violence,Number,2475.0
3209,2014,Portugal,Sexual violence,Per hundred thousand inhabitants,23.74
3210,2014,Portugal,Rape,Number,374.0
3211,2014,Portugal,Rape,Per hundred thousand inhabitants,3.59
3212,2014,Portugal,Sexual assault,Number,2101.0
3213,2014,Portugal,Sexual assault,Per hundred thousand inhabitants,20.15
3214,2014,Portugal,Theft,Number,104764.0
3215,2014,Portugal,Theft,Per hundred thousand inhabitants,1004.71
3216,2014,Romania,Intentional homicide,Number,298.0
3217,2014,Romania,Intentional homicide,Per hundred thousand inhabitants,1.49
3218,2014,Romania,Assault,Number,2279.0
3219,2014,Romania,Assault,Per hundred thousand inhabitants,11.43
3220,2014,Romania,Sexual violence,Number,1516.0
3221,2014,Romania,Sexual violence,Per hundred thousand inhabitants,7.6
3222,2014,Romania,Rape,Number,875.0
3223,2014,Romania,Rape,Per hundred thousand inhabitants,4.39
3224,2014,Romania,Sexual assault,Number,641.0
3225,2014,Romania,Sexual assault,Per hundred thousand inhabitants,3.21
3226,2014,Romania,Theft,Number,169824.0
3227,2014,Romania,Theft,Per hundred thousand inhabitants,851.36
3228,2014,Slovenia,Intentional homicide,Number,17.0
3229,2014,Slovenia,Intentional homicide,Per hundred thousand inhabitants,0.82
3230,2014,Slovenia,Assault,Number,1657.0
3231,2014,Slovenia,Assault,Per hundred thousand inhabitants,80.39
3232,2014,Slovenia,Sexual violence,Number,296.0
3233,2014,Slovenia,Sexual violence,Per hundred thousand inhabitants,14.36
3234,2014,Slovenia,Rape,Number,44.0
3235,2014,Slovenia,Rape,Per hundred thousand inhabitants,2.13
3236,2014,Slovenia,Sexual assault,Number,252.0
3237,2014,Slovenia,Sexual assault,Per hundred thousand inhabitants,12.23
3238,2014,Slovenia,Theft,Number,30697.0
3239,2014,Slovenia,Theft,Per hundred thousand inhabitants,1489.36
3240,2014,Slovakia,Intentional homicide,Number,58.0
3241,2014,Slovakia,Intentional homicide,Per hundred thousand inhabitants,1.07
3242,2014,Slovakia,Assault,Number,1957.0
3243,2014,Slovakia,Assault,Per hundred thousand inhabitants,36.13
3244,2014,Slovakia,Sexual violence,Number,766.0
3245,2014,Slovakia,Sexual violence,Per hundred thousand inhabitants,14.14
3246,2014,Slovakia,Rape,Number,87.0
3247,2014,Slovakia,Rape,Per hundred thousand inhabitants,1.61
3248,2014,Slovakia,Sexual assault,Number,679.0
3249,2014,Slovakia,Sexual assault,Per hundred thousand inhabitants,12.54
3250,2014,Slovakia,Theft,Number,20865.0
3251,2014,Slovakia,Theft,Per hundred thousand inhabitants,385.25
3252,2014,Finland,Intentional homicide,Number,89.0
3253,2014,Finland,Intentional homicide,Per hundred thousand inhabitants,1.63
3254,2014,Finland,Assault,Number,32919.0
3255,2014,Finland,Assault,Per hundred thousand inhabitants,603.88
3256,2014,Finland,Sexual violence,Number,1482.0
3257,2014,Finland,Sexual violence,Per hundred thousand inhabitants,27.19
3258,2014,Finland,Rape,Number,1009.0
3259,2014,Finland,Rape,Per hundred thousand inhabitants,18.51
3260,2014,Finland,Sexual assault,Number,473.0
3261,2014,Finland,Sexual assault,Per hundred thousand inhabitants,8.68
3262,2014,Finland,Theft,Number,125145.0
3263,2014,Finland,Theft,Per hundred thousand inhabitants,2295.7
3264,2014,Sweden,Intentional homicide,Number,87.0
3265,2014,Sweden,Intentional homicide,Per hundred thousand inhabitants,0.9
3266,2014,Sweden,Assault,Number,83324.0
3267,2014,Sweden,Assault,Per hundred thousand inhabitants,863.92
3268,2014,Sweden,Sexual violence,Number,19512.0
3269,2014,Sweden,Sexual violence,Per hundred thousand inhabitants,202.3
3270,2014,Sweden,Rape,Number,6294.0
3271,2014,Sweden,Rape,Per hundred thousand inhabitants,65.26
3272,2014,Sweden,Sexual assault,Number,13218.0
3273,2014,Sweden,Sexual assault,Per hundred thousand inhabitants,137.05
3274,2014,Sweden,Theft,Number,413389.0
3275,2014,Sweden,Theft,Per hundred thousand inhabitants,4286.11
3276,2014,England and Wales,Intentional homicide,Number,
3277,2014,England and Wales,Intentional homicide,Per hundred thousand inhabitants,
3278,2014,England and Wales,Assault,Number,372647.0
3279,2014,England and Wales,Assault,Per hundred thousand inhabitants,651.75
3280,2014,England and Wales,Sexual violence,Number,64509.0
3281,2014,England and Wales,Sexual violence,Per hundred thousand inhabitants,112.82
3282,2014,England and Wales,Rape,Number,29265.0
3283,2014,England and Wales,Rape,Per hundred thousand inhabitants,51.18
3284,2014,England and Wales,Sexual assault,Number,35244.0
3285,2014,England and Wales,Sexual assault,Per hundred thousand inhabitants,61.64
3286,2014,England and Wales,Theft,Number,1343982.0
3287,2014,England and Wales,Theft,Per hundred thousand inhabitants,2350.59
3288,2014,Scotland,Intentional homicide,Number,60.0
3289,2014,Scotland,Intentional homicide,Per hundred thousand inhabitants,1.12
3290,2014,Scotland,Assault,Number,3166.0
3291,2014,Scotland,Assault,Per hundred thousand inhabitants,59.32
3292,2014,Scotland,Sexual violence,Number,5524.0
3293,2014,Scotland,Sexual violence,Per hundred thousand inhabitants,103.49
3294,2014,Scotland,Rape,Number,1797.0
3295,2014,Scotland,Rape,Per hundred thousand inhabitants,33.67
3296,2014,Scotland,Sexual assault,Number,3727.0
3297,2014,Scotland,Sexual assault,Per hundred thousand inhabitants,69.83
3298,2014,Scotland,Theft,Number,95021.0
3299,2014,Scotland,Theft,Per hundred thousand inhabitants,1780.27
3300,2014,Northern Ireland (UK),Intentional homicide,Number,17.0
3301,2014,Northern Ireland (UK),Intentional homicide,Per hundred thousand inhabitants,0.93
3302,2014,Northern Ireland (UK),Assault,Number,1171.0
3303,2014,Northern Ireland (UK),Assault,Per hundred thousand inhabitants,63.74
3304,2014,Northern Ireland (UK),Sexual violence,Number,2554.0
3305,2014,Northern Ireland (UK),Sexual violence,Per hundred thousand inhabitants,139.01
3306,2014,Northern Ireland (UK),Rape,Number,655.0
3307,2014,Northern Ireland (UK),Rape,Per hundred thousand inhabitants,35.65
3308,2014,Northern Ireland (UK),Sexual assault,Number,1899.0
3309,2014,Northern Ireland (UK),Sexual assault,Per hundred thousand inhabitants,103.36
3310,2014,Northern Ireland (UK),Theft,Number,26831.0
3311,2014,Northern Ireland (UK),Theft,Per hundred thousand inhabitants,1460.37
3312,2014,Iceland,Intentional homicide,Number,
3313,2014,Iceland,Intentional homicide,Per hundred thousand inhabitants,
3314,2014,Iceland,Assault,Number,
3315,2014,Iceland,Assault,Per hundred thousand inhabitants,
3316,2014,Iceland,Sexual violence,Number,
3317,2014,Iceland,Sexual violence,Per hundred thousand inhabitants,
3318,2014,Iceland,Rape,Number,
3319,2014,Iceland,Rape,Per hundred thousand inhabitants,
3320,2014,Iceland,Sexual assault,Number,
3321,2014,Iceland,Sexual assault,Per hundred thousand inhabitants,
3322,2014,Iceland,Theft,Number,
3323,2014,Iceland,Theft,Per hundred thousand inhabitants,
3324,2014,Liechtenstein,Intentional homicide,Number,1.0
3325,2014,Liechtenstein,Intentional homicide,Per hundred thousand inhabitants,2.69
3326,2014,Liechtenstein,Assault,Number,120.0
3327,2014,Liechtenstein,Assault,Per hundred thousand inhabitants,323.2
3328,2014,Liechtenstein,Sexual violence,Number,19.0
3329,2014,Liechtenstein,Sexual violence,Per hundred thousand inhabitants,51.17
3330,2014,Liechtenstein,Rape,Number,5.0
3331,2014,Liechtenstein,Rape,Per hundred thousand inhabitants,13.47
3332,2014,Liechtenstein,Sexual assault,Number,14.0
3333,2014,Liechtenstein,Sexual assault,Per hundred thousand inhabitants,37.71
3334,2014,Liechtenstein,Theft,Number,219.0
3335,2014,Liechtenstein,Theft,Per hundred thousand inhabitants,589.84
3336,2014,Norway,Intentional homicide,Number,29.0
3337,2014,Norway,Intentional homicide,Per hundred thousand inhabitants,0.57
3338,2014,Norway,Assault,Number,2377.0
3339,2014,Norway,Assault,Per hundred thousand inhabitants,46.54
3340,2014,Norway,Sexual violence,Number,3112.0
3341,2014,Norway,Sexual violence,Per hundred thousand inhabitants,60.92
3342,2014,Norway,Rape,Number,1127.0
3343,2014,Norway,Rape,Per hundred thousand inhabitants,22.06
3344,2014,Norway,Sexual assault,Number,1985.0
3345,2014,Norway,Sexual assault,Per hundred thousand inhabitants,38.86
3346,2014,Norway,Theft,Number,119515.0
3347,2014,Norway,Theft,Per hundred thousand inhabitants,2339.77
3348,2014,Switzerland,Intentional homicide,Number,41.0
3349,2014,Switzerland,Intentional homicide,Per hundred thousand inhabitants,0.5
3350,2014,Switzerland,Assault,Number,609.0
3351,2014,Switzerland,Assault,Per hundred thousand inhabitants,7.48
3352,2014,Switzerland,Sexual violence,Number,6484.0
3353,2014,Switzerland,Sexual violence,Per hundred thousand inhabitants,79.66
3354,2014,Switzerland,Rape,Number,556.0
3355,2014,Switzerland,Rape,Per hundred thousand inhabitants,6.83
3356,2014,Switzerland,Sexual assault,Number,5928.0
3357,2014,Switzerland,Sexual assault,Per hundred thousand inhabitants,72.83
3358,2014,Switzerland,Theft,Number,126227.0
3359,2014,Switzerland,Theft,Per hundred thousand inhabitants,1550.77
3360,2014,Montenegro,Intentional homicide,Number,19.0
3361,2014,Montenegro,Intentional homicide,Per hundred thousand inhabitants,3.06
3362,2014,Montenegro,Assault,Number,129.0
3363,2014,Montenegro,Assault,Per hundred thousand inhabitants,20.76
3364,2014,Montenegro,Sexual violence,Number,31.0
3365,2014,Montenegro,Sexual violence,Per hundred thousand inhabitants,4.99
3366,2014,Montenegro,Rape,Number,5.0
3367,2014,Montenegro,Rape,Per hundred thousand inhabitants,0.8
3368,2014,Montenegro,Sexual assault,Number,26.0
3369,2014,Montenegro,Sexual assault,Per hundred thousand inhabitants,4.18
3370,2014,Montenegro,Theft,Number,913.0
3371,2014,Montenegro,Theft,Per hundred thousand inhabitants,146.9
3372,2014,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Number,25.0
3373,2014,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Per hundred thousand inhabitants,1.21
3374,2014,"Former Yugoslav Republic of Macedonia, the",Assault,Number,215.0
3375,2014,"Former Yugoslav Republic of Macedonia, the",Assault,Per hundred thousand inhabitants,10.41
3376,2014,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Number,
3377,2014,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Per hundred thousand inhabitants,
3378,2014,"Former Yugoslav Republic of Macedonia, the",Rape,Number,45.0
3379,2014,"Former Yugoslav Republic of Macedonia, the",Rape,Per hundred thousand inhabitants,2.18
3380,2014,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Number,
3381,2014,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Per hundred thousand inhabitants,
3382,2014,"Former Yugoslav Republic of Macedonia, the",Theft,Number,5525.0
3383,2014,"Former Yugoslav Republic of Macedonia, the",Theft,Per hundred thousand inhabitants,267.45
