,TIME,GEO,UNIT,INDIC_NA,Value
6396,2014,Slovakia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6397,2014,Slovakia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6398,2014,Slovakia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6399,2014,Slovakia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6400,2014,Slovakia,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6401,2014,Slovakia,Percentage of gross domestic product (GDP),External balance of goods and services,
6402,2014,Slovakia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6403,2014,Slovakia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6404,2014,Slovakia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6405,2014,Finland,Million euro,Gross domestic product at market prices,
6406,2014,Finland,Million euro,Gross fixed capital formation,
6407,2014,Finland,Million euro,External balance of goods and services,
6408,2014,Finland,Euro per inhabitant,Gross domestic product at market prices,
6409,2014,Finland,Euro per inhabitant,Gross fixed capital formation,
6410,2014,Finland,Euro per inhabitant,External balance of goods and services,
6411,2014,Finland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6412,2014,Finland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6413,2014,Finland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6414,2014,Finland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6415,2014,Finland,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6416,2014,Finland,Percentage of gross domestic product (GDP),External balance of goods and services,
6417,2014,Finland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6418,2014,Finland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6419,2014,Finland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6420,2014,Sweden,Million euro,Gross domestic product at market prices,
6421,2014,Sweden,Million euro,Gross fixed capital formation,
6422,2014,Sweden,Million euro,External balance of goods and services,
6423,2014,Sweden,Euro per inhabitant,Gross domestic product at market prices,
6424,2014,Sweden,Euro per inhabitant,Gross fixed capital formation,
6425,2014,Sweden,Euro per inhabitant,External balance of goods and services,
6426,2014,Sweden,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6427,2014,Sweden,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6428,2014,Sweden,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6429,2014,Sweden,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6430,2014,Sweden,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6431,2014,Sweden,Percentage of gross domestic product (GDP),External balance of goods and services,
6432,2014,Sweden,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6433,2014,Sweden,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6434,2014,Sweden,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6435,2014,United Kingdom,Million euro,Gross domestic product at market prices,
6436,2014,United Kingdom,Million euro,Gross fixed capital formation,
6437,2014,United Kingdom,Million euro,External balance of goods and services,
6438,2014,United Kingdom,Euro per inhabitant,Gross domestic product at market prices,
6439,2014,United Kingdom,Euro per inhabitant,Gross fixed capital formation,
6440,2014,United Kingdom,Euro per inhabitant,External balance of goods and services,
6441,2014,United Kingdom,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6442,2014,United Kingdom,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6443,2014,United Kingdom,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6444,2014,United Kingdom,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6445,2014,United Kingdom,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6446,2014,United Kingdom,Percentage of gross domestic product (GDP),External balance of goods and services,
6447,2014,United Kingdom,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6448,2014,United Kingdom,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6449,2014,United Kingdom,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6450,2014,Iceland,Million euro,Gross domestic product at market prices,
6451,2014,Iceland,Million euro,Gross fixed capital formation,
6452,2014,Iceland,Million euro,External balance of goods and services,
6453,2014,Iceland,Euro per inhabitant,Gross domestic product at market prices,
6454,2014,Iceland,Euro per inhabitant,Gross fixed capital formation,
6455,2014,Iceland,Euro per inhabitant,External balance of goods and services,
6456,2014,Iceland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6457,2014,Iceland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6458,2014,Iceland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6459,2014,Iceland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6460,2014,Iceland,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6461,2014,Iceland,Percentage of gross domestic product (GDP),External balance of goods and services,
6462,2014,Iceland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6463,2014,Iceland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6464,2014,Iceland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6465,2014,Liechtenstein,Million euro,Gross domestic product at market prices,
6466,2014,Liechtenstein,Million euro,Gross fixed capital formation,
6467,2014,Liechtenstein,Million euro,External balance of goods and services,
6468,2014,Liechtenstein,Euro per inhabitant,Gross domestic product at market prices,
6469,2014,Liechtenstein,Euro per inhabitant,Gross fixed capital formation,
6470,2014,Liechtenstein,Euro per inhabitant,External balance of goods and services,
6471,2014,Liechtenstein,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6472,2014,Liechtenstein,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6473,2014,Liechtenstein,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6474,2014,Liechtenstein,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6475,2014,Liechtenstein,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6476,2014,Liechtenstein,Percentage of gross domestic product (GDP),External balance of goods and services,
6477,2014,Liechtenstein,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6478,2014,Liechtenstein,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6479,2014,Liechtenstein,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6480,2014,Norway,Million euro,Gross domestic product at market prices,
6481,2014,Norway,Million euro,Gross fixed capital formation,
6482,2014,Norway,Million euro,External balance of goods and services,
6483,2014,Norway,Euro per inhabitant,Gross domestic product at market prices,
6484,2014,Norway,Euro per inhabitant,Gross fixed capital formation,
6485,2014,Norway,Euro per inhabitant,External balance of goods and services,
6486,2014,Norway,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6487,2014,Norway,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6488,2014,Norway,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6489,2014,Norway,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6490,2014,Norway,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6491,2014,Norway,Percentage of gross domestic product (GDP),External balance of goods and services,
6492,2014,Norway,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6493,2014,Norway,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6494,2014,Norway,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6495,2014,Switzerland,Million euro,Gross domestic product at market prices,
6496,2014,Switzerland,Million euro,Gross fixed capital formation,
6497,2014,Switzerland,Million euro,External balance of goods and services,
6498,2014,Switzerland,Euro per inhabitant,Gross domestic product at market prices,
6499,2014,Switzerland,Euro per inhabitant,Gross fixed capital formation,
6500,2014,Switzerland,Euro per inhabitant,External balance of goods and services,
6501,2014,Switzerland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,
6502,2014,Switzerland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,
6503,2014,Switzerland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,
6504,2014,Switzerland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,
6505,2014,Switzerland,Percentage of gross domestic product (GDP),Gross fixed capital formation,
6506,2014,Switzerland,Percentage of gross domestic product (GDP),External balance of goods and services,
6507,2014,Switzerland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,
6508,2014,Switzerland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,
6509,2014,Switzerland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,
6510,2014,Montenegro,Million euro,Gross domestic product at market prices,
6511,2014,Montenegro,Million euro,Gross fixed capital formation,
