"TIME","GEO","UNIT","INDIC_NA","Value","Flag and Footnotes"
"2015","Ireland","Million euro","Gross fixed capital formation",":",""
"2015","Ireland","Million euro","External balance of goods and services",":",""
"2015","Ireland","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Ireland","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Ireland","Euro per inhabitant","External balance of goods and services",":",""
"2015","Ireland","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Ireland","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Ireland","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Ireland","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Ireland","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Ireland","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Greece","Million euro","Gross domestic product at market prices",":",""
"2015","Greece","Million euro","Gross fixed capital formation",":",""
"2015","Greece","Million euro","External balance of goods and services",":",""
"2015","Greece","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Greece","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Greece","Euro per inhabitant","External balance of goods and services",":",""
"2015","Greece","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Greece","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Greece","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Greece","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Greece","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Greece","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Greece","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Greece","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Greece","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Spain","Million euro","Gross domestic product at market prices",":",""
"2015","Spain","Million euro","Gross fixed capital formation",":",""
"2015","Spain","Million euro","External balance of goods and services",":",""
"2015","Spain","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Spain","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Spain","Euro per inhabitant","External balance of goods and services",":",""
"2015","Spain","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Spain","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Spain","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Spain","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Spain","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Spain","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Spain","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Spain","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Spain","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","France","Million euro","Gross domestic product at market prices",":",""
"2015","France","Million euro","Gross fixed capital formation",":",""
"2015","France","Million euro","External balance of goods and services",":",""
"2015","France","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","France","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","France","Euro per inhabitant","External balance of goods and services",":",""
"2015","France","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","France","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","France","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","France","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","France","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","France","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","France","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","France","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","France","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Croatia","Million euro","Gross domestic product at market prices",":",""
"2015","Croatia","Million euro","Gross fixed capital formation",":",""
"2015","Croatia","Million euro","External balance of goods and services",":",""
"2015","Croatia","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Croatia","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Croatia","Euro per inhabitant","External balance of goods and services",":",""
"2015","Croatia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Croatia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Croatia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Croatia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Croatia","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Croatia","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Italy","Million euro","Gross domestic product at market prices",":",""
"2015","Italy","Million euro","Gross fixed capital formation",":",""
"2015","Italy","Million euro","External balance of goods and services",":",""
"2015","Italy","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Italy","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Italy","Euro per inhabitant","External balance of goods and services",":",""
"2015","Italy","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Italy","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Italy","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Italy","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Italy","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Italy","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Italy","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Italy","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Italy","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Cyprus","Million euro","Gross domestic product at market prices",":",""
"2015","Cyprus","Million euro","Gross fixed capital formation",":",""
"2015","Cyprus","Million euro","External balance of goods and services",":",""
"2015","Cyprus","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Cyprus","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Cyprus","Euro per inhabitant","External balance of goods and services",":",""
"2015","Cyprus","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
