TIME,GEO,UNIT,INDIC_NA,Value,Flag and Footnotes
2013,Liechtenstein,Million euro,Gross domestic product at market prices,4307.2,
2013,Liechtenstein,Million euro,Gross fixed capital formation,,
2013,Liechtenstein,Million euro,External balance of goods and services,,
2013,Liechtenstein,Euro per inhabitant,Gross domestic product at market prices,116000,
2013,Liechtenstein,Euro per inhabitant,Gross fixed capital formation,,
2013,Liechtenstein,Euro per inhabitant,External balance of goods and services,,
2013,Liechtenstein,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,Liechtenstein,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Liechtenstein,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Liechtenstein,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Liechtenstein,Percentage of gross domestic product (GDP),Gross fixed capital formation,,
2013,Liechtenstein,Percentage of gross domestic product (GDP),External balance of goods and services,,
2013,Liechtenstein,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
2013,Liechtenstein,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,Liechtenstein,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,Norway,Million euro,Gross domestic product at market prices,385746.9,
2013,Norway,Million euro,Gross fixed capital formation,87350.4,
2013,Norway,Million euro,External balance of goods and services,41356.9,
2013,Norway,Euro per inhabitant,Gross domestic product at market prices,75900,
2013,Norway,Euro per inhabitant,Gross fixed capital formation,17200,
2013,Norway,Euro per inhabitant,External balance of goods and services,8100,
2013,Norway,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,49200,
2013,Norway,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,11100,
2013,Norway,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,5300,
2013,Norway,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Norway,Percentage of gross domestic product (GDP),Gross fixed capital formation,22.6,
2013,Norway,Percentage of gross domestic product (GDP),External balance of goods and services,10.7,
2013,Norway,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,190.7,
2013,Norway,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,249.4,
2013,Norway,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,731.9,
2013,Switzerland,Million euro,Gross domestic product at market prices,489673.2,
2013,Switzerland,Million euro,Gross fixed capital formation,98338.6,
2013,Switzerland,Million euro,External balance of goods and services,50029.7,
2013,Switzerland,Euro per inhabitant,Gross domestic product at market prices,61100,
2013,Switzerland,Euro per inhabitant,Gross fixed capital formation,12300,
2013,Switzerland,Euro per inhabitant,External balance of goods and services,6200,
2013,Switzerland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,40600,
2013,Switzerland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,8200,
2013,Switzerland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,4200,
2013,Switzerland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Switzerland,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.1,
2013,Switzerland,Percentage of gross domestic product (GDP),External balance of goods and services,10.2,
2013,Switzerland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,157.4,
2013,Switzerland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,182.6,
2013,Switzerland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,579.3,
2013,Montenegro,Million euro,Gross domestic product at market prices,,
2013,Montenegro,Million euro,Gross fixed capital formation,,
2013,Montenegro,Million euro,External balance of goods and services,,
2013,Montenegro,Euro per inhabitant,Gross domestic product at market prices,,
2013,Montenegro,Euro per inhabitant,Gross fixed capital formation,,
2013,Montenegro,Euro per inhabitant,External balance of goods and services,,
2013,Montenegro,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,Montenegro,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Montenegro,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Montenegro,Percentage of gross domestic product (GDP),Gross domestic product at market prices,,
2013,Montenegro,Percentage of gross domestic product (GDP),Gross fixed capital formation,,
2013,Montenegro,Percentage of gross domestic product (GDP),External balance of goods and services,,
2013,Montenegro,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
2013,Montenegro,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,Montenegro,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,"Former Yugoslav Republic of Macedonia, the",Million euro,Gross domestic product at market prices,,
2013,"Former Yugoslav Republic of Macedonia, the",Million euro,Gross fixed capital formation,,
2013,"Former Yugoslav Republic of Macedonia, the",Million euro,External balance of goods and services,,
2013,"Former Yugoslav Republic of Macedonia, the",Euro per inhabitant,Gross domestic product at market prices,,
2013,"Former Yugoslav Republic of Macedonia, the",Euro per inhabitant,Gross fixed capital formation,,
2013,"Former Yugoslav Republic of Macedonia, the",Euro per inhabitant,External balance of goods and services,,
2013,"Former Yugoslav Republic of Macedonia, the",Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,"Former Yugoslav Republic of Macedonia, the",Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,"Former Yugoslav Republic of Macedonia, the",Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,"Former Yugoslav Republic of Macedonia, the",Percentage of gross domestic product (GDP),Gross domestic product at market prices,,
2013,"Former Yugoslav Republic of Macedonia, the",Percentage of gross domestic product (GDP),Gross fixed capital formation,,
2013,"Former Yugoslav Republic of Macedonia, the",Percentage of gross domestic product (GDP),External balance of goods and services,,
2013,"Former Yugoslav Republic of Macedonia, the",Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
2013,"Former Yugoslav Republic of Macedonia, the",Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,"Former Yugoslav Republic of Macedonia, the",Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,Serbia,Million euro,Gross domestic product at market prices,31988.0,
2013,Serbia,Million euro,Gross fixed capital formation,6570.3,e
2013,Serbia,Million euro,External balance of goods and services,3728.7,e
2013,Serbia,Euro per inhabitant,Gross domestic product at market prices,,
2013,Serbia,Euro per inhabitant,Gross fixed capital formation,,
2013,Serbia,Euro per inhabitant,External balance of goods and services,,
2013,Serbia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,Serbia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Serbia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Serbia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Serbia,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.5,e
2013,Serbia,Percentage of gross domestic product (GDP),External balance of goods and services,11.7,e
2013,Serbia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
2013,Serbia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,Serbia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,Turkey,Million euro,Gross domestic product at market prices,618626.1,
2013,Turkey,Million euro,Gross fixed capital formation,125747.0,
2013,Turkey,Million euro,External balance of goods and services,40477.6,
2013,Turkey,Euro per inhabitant,Gross domestic product at market prices,,
2013,Turkey,Euro per inhabitant,Gross fixed capital formation,,
2013,Turkey,Euro per inhabitant,External balance of goods and services,,
2013,Turkey,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,Turkey,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Turkey,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Turkey,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Turkey,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.3,
2013,Turkey,Percentage of gross domestic product (GDP),External balance of goods and services,6.5,
2013,Turkey,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
2013,Turkey,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,Turkey,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,Bosnia and Herzegovina,Million euro,Gross domestic product at market prices,,
2013,Bosnia and Herzegovina,Million euro,Gross fixed capital formation,,
2013,Bosnia and Herzegovina,Million euro,External balance of goods and services,,
2013,Bosnia and Herzegovina,Euro per inhabitant,Gross domestic product at market prices,,
2013,Bosnia and Herzegovina,Euro per inhabitant,Gross fixed capital formation,,
2013,Bosnia and Herzegovina,Euro per inhabitant,External balance of goods and services,,
2013,Bosnia and Herzegovina,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,Bosnia and Herzegovina,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Bosnia and Herzegovina,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Bosnia and Herzegovina,Percentage of gross domestic product (GDP),Gross domestic product at market prices,,
2013,Bosnia and Herzegovina,Percentage of gross domestic product (GDP),Gross fixed capital formation,,
2013,Bosnia and Herzegovina,Percentage of gross domestic product (GDP),External balance of goods and services,,
2013,Bosnia and Herzegovina,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
